category,rank,source_class,source_relative_path,output_relative_path,leaf_area_ratio,disease_ratio,background_complexity_score,occlusion_score
small_diseased_regions,127,Tomato_Leaf_Mold,Tomato_Leaf_Mold/a9fbf5e6-bec9-4845-9659-237d9c67f8eb___Crnl_L.Mold 8624.JPG,selected_dataset/small_diseased_regions/127__Tomato_Leaf_Mold__a9fbf5e6-bec9-4845-9659-237d9c67f8eb_Crnl_L.Mold_8624.jpg,0.3943023681640625,0.053132618706706394,0.6335992279465973,0.3062106294029959
small_diseased_regions,128,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/444b3794-ac77-4dab-a3d0-556086c7ec89___Matt.S_CG 1080.JPG,selected_dataset/small_diseased_regions/128__Tomato_Septoria_leaf_spot__444b3794-ac77-4dab-a3d0-556086c7ec89_Matt.S_CG_1080.jpg,0.5081634521484375,0.058553283487974055,0.09763386663351262,0.3282365905988749
small_diseased_regions,129,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/7ab3ac9c-629e-4ca0-af0e-07e84c4a8d13___Com.G_SpM_FL 9623.JPG,selected_dataset/small_diseased_regions/129__Tomato_Spider_mites_Two_spotted_spider_mite__7ab3ac9c-629e-4ca0-af0e-07e84c4a8d13_Com.G_SpM_FL_9623.jpg,0.34515380859375,0.053006189213085766,0.46079032334588876,0.18634411054174188
small_diseased_regions,130,Tomato__Target_Spot,Tomato__Target_Spot/e6efb6e3-7e58-441d-808f-bdb535f8ad70___Com.G_TgS_FL 9764.JPG,selected_dataset/small_diseased_regions/130__Tomato_Target_Spot__e6efb6e3-7e58-441d-808f-bdb535f8ad70_Com.G_TgS_FL_9764.jpg,0.400390625,0.06307164634146341,0.658933915469413,0.10066335661350985
small_diseased_regions,131,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/4055acd0-d1da-429c-a9f1-89cd9f897d9a___UF.GRC_YLCV_Lab 03087.JPG,selected_dataset/small_diseased_regions/131__Tomato_Tomato_YellowLeaf_Curl_Virus__4055acd0-d1da-429c-a9f1-89cd9f897d9a_UF.GRC_YLCV_Lab_03087.jpg,0.43048095703125,0.06312916489437119,0.16160478179995086,0.3012012262960939
small_diseased_regions,132,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/b9c75527-d6ee-4c24-b293-9618b378157c___PSU_CG 2130.JPG,selected_dataset/small_diseased_regions/132__Tomato_Tomato_mosaic_virus__b9c75527-d6ee-4c24-b293-9618b378157c_PSU_CG_2130.jpg,0.3154754638671875,0.05407496977025393,0.3262980726858102,0.42876094074589916
small_diseased_regions,133,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/55d4d62f-ed27-4225-8245-c0e732a5a01b___JR_B.Spot 8959.JPG,selected_dataset/small_diseased_regions/133__Pepper_bell_Bacterial_spot__55d4d62f-ed27-4225-8245-c0e732a5a01b_JR_B.Spot_8959.jpg,0.5291595458984375,0.055970472043599874,0.4155176350225871,0.27505977584795294
small_diseased_regions,134,Potato___Early_blight,Potato___Early_blight/d6ffc732-27cc-4391-9820-be9d386fb245___RS_Early.B 7032.JPG,selected_dataset/small_diseased_regions/134__Potato_Early_blight__d6ffc732-27cc-4391-9820-be9d386fb245_RS_Early.B_7032.jpg,0.5124053955078125,0.06164199994044251,0.7026978641885502,0.09214581826069858
small_diseased_regions,135,Potato___Late_blight,Potato___Late_blight/33baf253-755d-4e3f-8d52-5caf59d0835d___RS_LB 2867.JPG,selected_dataset/small_diseased_regions/135__Potato_Late_blight__33baf253-755d-4e3f-8d52-5caf59d0835d_RS_LB_2867.jpg,0.4002685546875,0.05558096980786825,0.5560576137024624,0.1330737118858643
small_diseased_regions,136,Tomato_Bacterial_spot,Tomato_Bacterial_spot/7fa9aeec-445b-4211-9a30-862070925330___GCREC_Bact.Sp 6396.JPG,selected_dataset/small_diseased_regions/136__Tomato_Bacterial_spot__7fa9aeec-445b-4211-9a30-862070925330_GCREC_Bact.Sp_6396.jpg,0.5166015625,0.056149574669187144,0.4159224521982872,0.12170950214518098
small_diseased_regions,137,Tomato_Early_blight,Tomato_Early_blight/0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG,selected_dataset/small_diseased_regions/137__Tomato_Early_blight__0d5f65a3-b32f-4565-b63a-c6da73c1322b_RS_Erly.B_8310.jpg,0.67755126953125,0.050738672191694444,0.48197058036559326,0.42437932339596607
small_diseased_regions,138,Tomato_Late_blight,Tomato_Late_blight/ce90a66b-6d07-4fc1-89bd-af0de0c5dee1___GHLB2 Leaf 108.JPG,selected_dataset/small_diseased_regions/138__Tomato_Late_blight__ce90a66b-6d07-4fc1-89bd-af0de0c5dee1_GHLB2_Leaf_108.jpg,0.59063720703125,0.06525782783920636,0.3996672133118878,0.47930667722590664
small_diseased_regions,139,Tomato_Leaf_Mold,Tomato_Leaf_Mold/9a1fc5b3-476a-4565-ad69-e054accd2dd6___Crnl_L.Mold 9030.JPG,selected_dataset/small_diseased_regions/139__Tomato_Leaf_Mold__9a1fc5b3-476a-4565-ad69-e054accd2dd6_Crnl_L.Mold_9030.jpg,0.3564300537109375,0.06721178132625541,0.3014151004574433,0.40630254907765984
small_diseased_regions,140,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/45c5dbd2-e45d-438b-ae11-04e96417cb2f___Matt.S_CG 0666.JPG,selected_dataset/small_diseased_regions/140__Tomato_Septoria_leaf_spot__45c5dbd2-e45d-438b-ae11-04e96417cb2f_Matt.S_CG_0666.jpg,0.5040130615234375,0.05836941055372226,0.41975319144496925,0.12713143466160984
small_diseased_regions,141,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/e2563da7-2594-44f2-9d21-b505a1a5831b___Com.G_SpM_FL 1725.JPG,selected_dataset/small_diseased_regions/141__Tomato_Spider_mites_Two_spotted_spider_mite__e2563da7-2594-44f2-9d21-b505a1a5831b_Com.G_SpM_FL_1725.jpg,0.403900146484375,0.05277672837174159,0.6796891570554936,0.11360546739566767
small_diseased_regions,142,Tomato__Target_Spot,Tomato__Target_Spot/856076c1-50ec-478d-81a2-4cb3fd26b5af___Com.G_TgS_FL 0750.JPG,selected_dataset/small_diseased_regions/142__Tomato_Target_Spot__856076c1-50ec-478d-81a2-4cb3fd26b5af_Com.G_TgS_FL_0750.jpg,0.492401123046875,0.05593430430740626,0.7114244094266776,0.26864810756454255
small_diseased_regions,143,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/45b1847e-011d-45d9-8627-c7a737e21192___UF.GRC_YLCV_Lab 03145.JPG,selected_dataset/small_diseased_regions/143__Tomato_Tomato_YellowLeaf_Curl_Virus__45b1847e-011d-45d9-8627-c7a737e21192_UF.GRC_YLCV_Lab_03145.jpg,0.46038818359375,0.0633368686199125,0.32229149977482546,0.3615356247154107
small_diseased_regions,144,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/d338ebb0-f140-48c6-b828-7349f43cf866___PSU_CG 2339.JPG,selected_dataset/small_diseased_regions/144__Tomato_Tomato_mosaic_virus__d338ebb0-f140-48c6-b828-7349f43cf866_PSU_CG_2339.jpg,0.3371124267578125,0.06662743855519848,0.6462239923521051,0.322783067156318
small_diseased_regions,145,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/092b3e29-d29a-482f-9207-3cd5fbed6710___JR_B.Spot 3238.JPG,selected_dataset/small_diseased_regions/145__Pepper_bell_Bacterial_spot__092b3e29-d29a-482f-9207-3cd5fbed6710_JR_B.Spot_3238.jpg,0.5318756103515625,0.05579940901397137,0.44316586097730315,0.27645200023362343
small_diseased_regions,146,Potato___Early_blight,Potato___Early_blight/6c5385cd-d362-4810-b4e8-58ab768c706c___RS_Early.B 8323.JPG,selected_dataset/small_diseased_regions/146__Potato_Early_blight__6c5385cd-d362-4810-b4e8-58ab768c706c_RS_Early.B_8323.jpg,0.3890838623046875,0.06168869367426173,0.8242933258736214,0.2086082267000171
small_diseased_regions,147,Potato___Late_blight,Potato___Late_blight/b3e1ec14-6de4-4afc-9ceb-254469c8ce15___RS_LB 3910.JPG,selected_dataset/small_diseased_regions/147__Potato_Late_blight__b3e1ec14-6de4-4afc-9ceb-254469c8ce15_RS_LB_3910.jpg,0.4554443359375,0.05501206110962208,0.4062663424955184,0.0975379079395394
small_diseased_regions,148,Tomato_Bacterial_spot,Tomato_Bacterial_spot/d5b68019-d730-432d-80b5-dcd87b39742d___UF.GRC_BS_Lab Leaf 1200.JPG,selected_dataset/small_diseased_regions/148__Tomato_Bacterial_spot__d5b68019-d730-432d-80b5-dcd87b39742d_UF.GRC_BS_Lab_Leaf_1200.jpg,0.4251251220703125,0.06392448225117547,0.3326717528223949,0.3390786549699002
small_diseased_regions,149,Tomato_Early_blight,Tomato_Early_blight/c66ca8bd-a004-4efb-a66c-3be5168aaaca___RS_Erly.B 7826.JPG,selected_dataset/small_diseased_regions/149__Tomato_Early_blight__c66ca8bd-a004-4efb-a66c-3be5168aaaca_RS_Erly.B_7826.jpg,0.429168701171875,0.06108227263030648,0.6301946911907437,0.10643163749440183
small_diseased_regions,150,Tomato_Late_blight,Tomato_Late_blight/589aa880-2e56-4025-b997-6c495644302a___GHLB Leaf 2.1 Day 6.JPG,selected_dataset/small_diseased_regions/150__Tomato_Late_blight__589aa880-2e56-4025-b997-6c495644302a_GHLB_Leaf_2.1_Day_6.jpg,0.8235626220703125,0.05432345802530895,0.157427110019432,0.5311558389099403
small_diseased_regions,151,Tomato_Leaf_Mold,Tomato_Leaf_Mold/96ec6dc6-c3fb-4261-93ae-77d5dfaf8478___Crnl_L.Mold 8909.JPG,selected_dataset/small_diseased_regions/151__Tomato_Leaf_Mold__96ec6dc6-c3fb-4261-93ae-77d5dfaf8478_Crnl_L.Mold_8909.jpg,0.4071197509765625,0.052584235973164424,0.793024058519392,0.1413388544583275
small_diseased_regions,152,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/dc98cddf-6178-4199-8e81-d5e3987f67b6___Matt.S_CG 6335.JPG,selected_dataset/small_diseased_regions/152__Tomato_Septoria_leaf_spot__dc98cddf-6178-4199-8e81-d5e3987f67b6_Matt.S_CG_6335.jpg,0.49334716796875,0.061703575405171344,0.3626303391019431,0.08613444383730023
small_diseased_regions,153,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/d3efedb8-26f6-426f-87d8-f73f3534b5b7___Com.G_SpM_FL 9659.JPG,selected_dataset/small_diseased_regions/153__Tomato_Spider_mites_Two_spotted_spider_mite__d3efedb8-26f6-426f-87d8-f73f3534b5b7_Com.G_SpM_FL_9659.jpg,0.3254547119140625,0.06760748276993764,0.5255346459043286,0.13130126248806212
small_diseased_regions,154,Tomato__Target_Spot,Tomato__Target_Spot/eaf8dfbd-d480-46b6-afd4-7821c540c648___Com.G_TgS_FL 8297.JPG,selected_dataset/small_diseased_regions/154__Tomato_Target_Spot__eaf8dfbd-d480-46b6-afd4-7821c540c648_Com.G_TgS_FL_8297.jpg,0.450653076171875,0.05576623552515744,0.7773911026157947,0.2831522716583629
small_diseased_regions,155,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/1b1762b5-7aef-463c-ab99-bcc49246407a___UF.GRC_YLCV_Lab 01470.JPG,selected_dataset/small_diseased_regions/155__Tomato_Tomato_YellowLeaf_Curl_Virus__1b1762b5-7aef-463c-ab99-bcc49246407a_UF.GRC_YLCV_Lab_01470.jpg,0.4877777099609375,0.06375324553445741,0.0842592412898838,0.32370940508912915
small_diseased_regions,156,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/453cf1e5-cfb7-4350-8257-c51a47fb36b8___PSU_CG 2111.JPG,selected_dataset/small_diseased_regions/156__Tomato_Tomato_mosaic_virus__453cf1e5-cfb7-4350-8257-c51a47fb36b8_PSU_CG_2111.jpg,0.3509979248046875,0.05225405381906708,0.3404848028755655,0.3405431571756733
small_diseased_regions,157,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/0705b53e-4c54-4fce-9bc0-833db0619f3d___JR_B.Spot 9068.JPG,selected_dataset/small_diseased_regions/157__Pepper_bell_Bacterial_spot__0705b53e-4c54-4fce-9bc0-833db0619f3d_JR_B.Spot_9068.jpg,0.5155181884765625,0.06434808346899512,0.3646253885447586,0.26905414398240346
small_diseased_regions,158,Potato___Early_blight,Potato___Early_blight/b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B 7620.JPG,selected_dataset/small_diseased_regions/158__Potato_Early_blight__b17bf28e-c272-4a24-9f45-7d3a343de49f_RS_Early.B_7620.jpg,0.4964141845703125,0.061844895951802786,0.7455153671081788,0.09788522928736586
small_diseased_regions,159,Potato___Late_blight,Potato___Late_blight/87c99be5-a930-410f-8529-e79e030cba0c___RS_LB 5294.JPG,selected_dataset/small_diseased_regions/159__Potato_Late_blight__87c99be5-a930-410f-8529-e79e030cba0c_RS_LB_5294.jpg,0.4712982177734375,0.05497458477676692,0.5897790026768022,0.08725141306720567
small_diseased_regions,160,Tomato_Bacterial_spot,Tomato_Bacterial_spot/acbc36cd-9c39-419b-95da-7858806a063a___GCREC_Bact.Sp 3811.JPG,selected_dataset/small_diseased_regions/160__Tomato_Bacterial_spot__acbc36cd-9c39-419b-95da-7858806a063a_GCREC_Bact.Sp_3811.jpg,0.527587890625,0.056021517815826004,0.31651693946230963,0.3034985332381439
small_diseased_regions,161,Tomato_Early_blight,Tomato_Early_blight/21ad39db-c205-4220-a7e6-566042e70007___RS_Erly.B 7633.JPG,selected_dataset/small_diseased_regions/161__Tomato_Early_blight__21ad39db-c205-4220-a7e6-566042e70007_RS_Erly.B_7633.jpg,0.42218017578125,0.0702255312996964,0.2300617399357459,0.3273063009076563
small_diseased_regions,162,Tomato_Late_blight,Tomato_Late_blight/de4f6bd2-15df-45c2-aa3e-da9c42586e67___RS_Late.B 5100.JPG,selected_dataset/small_diseased_regions/162__Tomato_Late_blight__de4f6bd2-15df-45c2-aa3e-da9c42586e67_RS_Late.B_5100.jpg,0.4586181640625,0.06604338568006388,0.5792366825920364,0.29806645152399114
small_diseased_regions,163,Tomato_Leaf_Mold,Tomato_Leaf_Mold/a6ff3d28-9ffd-4ccd-8283-0d3d0718d311___Crnl_L.Mold 8799.JPG,selected_dataset/small_diseased_regions/163__Tomato_Leaf_Mold__a6ff3d28-9ffd-4ccd-8283-0d3d0718d311_Crnl_L.Mold_8799.jpg,0.3201904296875,0.05256385817765917,0.4869792237723003,0.6363814390298529
small_diseased_regions,164,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/8cf044ea-2e31-49b3-942e-2a74ce20dfe1___Matt.S_CG 7417.JPG,selected_dataset/small_diseased_regions/164__Tomato_Septoria_leaf_spot__8cf044ea-2e31-49b3-942e-2a74ce20dfe1_Matt.S_CG_7417.jpg,0.5201873779296875,0.06186383502977325,0.7605457091936669,0.28556866654301793
small_diseased_regions,165,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/63a325a3-94b4-401a-aba8-e902914a6477___Com.G_SpM_FL 1468.JPG,selected_dataset/small_diseased_regions/165__Tomato_Spider_mites_Two_spotted_spider_mite__63a325a3-94b4-401a-aba8-e902914a6477_Com.G_SpM_FL_1468.jpg,0.401336669921875,0.052353433198996276,0.780730656109393,0.08709466311382755
small_diseased_regions,166,Tomato__Target_Spot,Tomato__Target_Spot/b76a19d9-8059-4b55-9a0f-e5f8f2cfb3cb___Com.G_TgS_FL 9964.JPG,selected_dataset/small_diseased_regions/166__Tomato_Target_Spot__b76a19d9-8059-4b55-9a0f-e5f8f2cfb3cb_Com.G_TgS_FL_9964.jpg,0.401275634765625,0.06510000760514108,0.6894365862600322,0.12108219210944296
small_diseased_regions,167,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/200ad4af-a0c5-4585-981c-1c4a5d963cba___UF.GRC_YLCV_Lab 02454.JPG,selected_dataset/small_diseased_regions/167__Tomato_Tomato_YellowLeaf_Curl_Virus__200ad4af-a0c5-4585-981c-1c4a5d963cba_UF.GRC_YLCV_Lab_02454.jpg,0.4155120849609375,0.05618596452572436,0.20797789926459645,0.10080997962810251
small_diseased_regions,168,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/2afd76a3-68f8-42cf-a68a-2f3076168dc0___PSU_CG 2260.JPG,selected_dataset/small_diseased_regions/168__Tomato_Tomato_mosaic_virus__2afd76a3-68f8-42cf-a68a-2f3076168dc0_PSU_CG_2260.jpg,0.37127685546875,0.07714121321716258,0.60428631814097,0.19225605350120595
small_diseased_regions,169,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/5f4f7469-3f1c-4f29-a5f7-68f2e57ce261___JR_B.Spot 9030.JPG,selected_dataset/small_diseased_regions/169__Pepper_bell_Bacterial_spot__5f4f7469-3f1c-4f29-a5f7-68f2e57ce261_JR_B.Spot_9030.jpg,0.5226593017578125,0.06554170437625902,0.476898037013179,0.273351342828187
small_diseased_regions,170,Potato___Early_blight,Potato___Early_blight/ad8c76f3-16b3-4d7f-a9e9-cbec8c398d34___RS_Early.B 6694.JPG,selected_dataset/small_diseased_regions/170__Potato_Early_blight__ad8c76f3-16b3-4d7f-a9e9-cbec8c398d34_RS_Early.B_6694.jpg,0.5546417236328125,0.058048364466697845,0.8103124503064556,0.07397123137205906
small_diseased_regions,171,Potato___Late_blight,Potato___Late_blight/e0a559bf-6345-4c5a-8b42-5545b52a2f1b___RS_LB 5456.JPG,selected_dataset/small_diseased_regions/171__Potato_Late_blight__e0a559bf-6345-4c5a-8b42-5545b52a2f1b_RS_LB_5456.jpg,0.5335235595703125,0.05451165451165451,0.46271825001065725,0.0886806202367803
small_diseased_regions,172,Tomato_Bacterial_spot,Tomato_Bacterial_spot/7007e815-078b-4025-8aaf-89570d8300c4___UF.GRC_BS_Lab Leaf 1203.JPG,selected_dataset/small_diseased_regions/172__Tomato_Bacterial_spot__7007e815-078b-4025-8aaf-89570d8300c4_UF.GRC_BS_Lab_Leaf_1203.jpg,0.438629150390625,0.06400890558686426,0.28170638470757003,0.33196284599562853
small_diseased_regions,173,Tomato_Early_blight,Tomato_Early_blight/69ec13bc-48bf-4a91-adc0-acb4386979ac___RS_Erly.B 7732.JPG,selected_dataset/small_diseased_regions/173__Tomato_Early_blight__69ec13bc-48bf-4a91-adc0-acb4386979ac_RS_Erly.B_7732.jpg,0.44305419921875,0.0704642512742802,0.6150086233325218,0.27402106674231913
small_diseased_regions,174,Tomato_Late_blight,Tomato_Late_blight/7fc96574-d320-4622-9695-1478156c6b76___GHLB2 Leaf 164.2.JPG,selected_dataset/small_diseased_regions/174__Tomato_Late_blight__7fc96574-d320-4622-9695-1478156c6b76_GHLB2_Leaf_164.2.jpg,0.4920501708984375,0.05367941203832915,0.4265271228824844,0.3459892518015374
small_diseased_regions,175,Tomato_Leaf_Mold,Tomato_Leaf_Mold/35f38d23-ae26-4feb-a076-6fd6571db043___Crnl_L.Mold 6814.JPG,selected_dataset/small_diseased_regions/175__Tomato_Leaf_Mold__35f38d23-ae26-4feb-a076-6fd6571db043_Crnl_L.Mold_6814.jpg,0.4129486083984375,0.06880242397369102,0.556720627535592,0.10276956863115988
small_diseased_regions,176,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/eefa43ba-728d-42e7-96c3-a032c9542f94___Matt.S_CG 7508.JPG,selected_dataset/small_diseased_regions/176__Tomato_Septoria_leaf_spot__eefa43ba-728d-42e7-96c3-a032c9542f94_Matt.S_CG_7508.jpg,0.3600006103515625,0.06205230364938753,0.5715959121282297,0.33479349305361217
small_diseased_regions,177,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/574e7e72-bfae-4c60-81f4-e5cbda59f5db___Com.G_SpM_FL 1151.JPG,selected_dataset/small_diseased_regions/177__Tomato_Spider_mites_Two_spotted_spider_mite__574e7e72-bfae-4c60-81f4-e5cbda59f5db_Com.G_SpM_FL_1151.jpg,0.406402587890625,0.06769542689795,0.7716838983012926,0.26858948121087706
small_diseased_regions,178,Tomato__Target_Spot,Tomato__Target_Spot/cd5c1ad0-87cc-49a7-b192-ec9beadb67a9___Com.G_TgS_FL 9960.JPG,selected_dataset/small_diseased_regions/178__Tomato_Target_Spot__cd5c1ad0-87cc-49a7-b192-ec9beadb67a9_Com.G_TgS_FL_9960.jpg,0.4125518798828125,0.05488774642157044,0.6950835506917078,0.13607514666640147
small_diseased_regions,179,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/85f426b9-d5be-433b-aef8-d1a36f91db58___UF.GRC_YLCV_Lab 09508.JPG,selected_dataset/small_diseased_regions/179__Tomato_Tomato_YellowLeaf_Curl_Virus__85f426b9-d5be-433b-aef8-d1a36f91db58_UF.GRC_YLCV_Lab_09508.jpg,0.4364013671875,0.06405594405594406,0.26897590803907157,0.38854130463801023
small_diseased_regions,180,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/e8900c28-b9e9-41d4-b8f6-5c4be8db1296___PSU_CG 2352.JPG,selected_dataset/small_diseased_regions/180__Tomato_Tomato_mosaic_virus__e8900c28-b9e9-41d4-b8f6-5c4be8db1296_PSU_CG_2352.jpg,0.3372344970703125,0.06886566218723135,0.33557925540134675,0.20283509553824353
small_diseased_regions,181,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/78dbe7fe-0821-4c19-922f-0e330f0cd3bd___JR_B.Spot 8856.JPG,selected_dataset/small_diseased_regions/181__Pepper_bell_Bacterial_spot__78dbe7fe-0821-4c19-922f-0e330f0cd3bd_JR_B.Spot_8856.jpg,0.523284912109375,0.06689216772613285,0.5113804197517432,0.27892782415025474
small_diseased_regions,182,Potato___Early_blight,Potato___Early_blight/f5fca019-b28f-4000-9d5e-b0b5fd061304___RS_Early.B 7503.JPG,selected_dataset/small_diseased_regions/182__Potato_Early_blight__f5fca019-b28f-4000-9d5e-b0b5fd061304_RS_Early.B_7503.jpg,0.5286102294921875,0.062090465606327395,0.6142492986518685,0.0828504969829604
small_diseased_regions,183,Potato___Late_blight,Potato___Late_blight/d98195f0-bdf8-4e0d-9fd5-af86cfed2a6c___RS_LB 4790.JPG,selected_dataset/small_diseased_regions/183__Potato_Late_blight__d98195f0-bdf8-4e0d-9fd5-af86cfed2a6c_RS_LB_4790.jpg,0.5423126220703125,0.05438789004248614,0.7392164811451948,0.08700214276215792
small_diseased_regions,184,Tomato_Bacterial_spot,Tomato_Bacterial_spot/8c3a26fe-2c28-4f55-9a5b-3d8b2be54502___GCREC_Bact.Sp 3682.JPG,selected_dataset/small_diseased_regions/184__Tomato_Bacterial_spot__8c3a26fe-2c28-4f55-9a5b-3d8b2be54502_GCREC_Bact.Sp_3682.jpg,0.528778076171875,0.05589542332775437,0.4129196621972949,0.2742830539737291
small_diseased_regions,185,Tomato_Early_blight,Tomato_Early_blight/0401adc0-0998-4d8e-90de-4eae8caf4248___RS_Erly.B 8446.JPG,selected_dataset/small_diseased_regions/185__Tomato_Early_blight__0401adc0-0998-4d8e-90de-4eae8caf4248_RS_Erly.B_8446.jpg,0.56787109375,0.061478933791917455,0.5352309148676477,0.28741838238102335
small_diseased_regions,186,Tomato_Late_blight,Tomato_Late_blight/3e1ddc38-64bb-4976-950d-7e228638d70e___GHLB2ES Leaf 65.1.JPG,selected_dataset/small_diseased_regions/186__Tomato_Late_blight__3e1ddc38-64bb-4976-950d-7e228638d70e_GHLB2ES_Leaf_65.1.jpg,0.4809722900390625,0.06643190254116303,0.281225267982538,0.5847483750136184
small_diseased_regions,187,Tomato_Leaf_Mold,Tomato_Leaf_Mold/791aae0d-94d2-4d06-b696-6ffd297f2ccb___Crnl_L.Mold 8888.JPG,selected_dataset/small_diseased_regions/187__Tomato_Leaf_Mold__791aae0d-94d2-4d06-b696-6ffd297f2ccb_Crnl_L.Mold_8888.jpg,0.415924072265625,0.07051140949446034,0.7171257253292762,0.31474425177859644
small_diseased_regions,188,Tomato_Septoria_leaf_spot,Tomato_Septoria_leaf_spot/0ea8a7c0-74f4-404b-81f4-233e501dab60___Matt.S_CG 6731.JPG,selected_dataset/small_diseased_regions/188__Tomato_Septoria_leaf_spot__0ea8a7c0-74f4-404b-81f4-233e501dab60_Matt.S_CG_6731.jpg,0.524200439453125,0.06226349187867497,0.4382358837949783,0.11006475584214
small_diseased_regions,189,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_Spider_mites_Two_spotted_spider_mite/f03d3d30-cc06-48e0-9a8f-978f705cc2e8___Com.G_SpM_FL 1278.JPG,selected_dataset/small_diseased_regions/189__Tomato_Spider_mites_Two_spotted_spider_mite__f03d3d30-cc06-48e0-9a8f-978f705cc2e8_Com.G_SpM_FL_1278.jpg,0.407928466796875,0.0679658861375028,0.734083478506345,0.09044329000906022
small_diseased_regions,190,Tomato__Target_Spot,Tomato__Target_Spot/de3db84e-e8a6-482e-b06d-3ebc28876ec1___Com.G_TgS_FL 8163.JPG,selected_dataset/small_diseased_regions/190__Tomato_Target_Spot__de3db84e-e8a6-482e-b06d-3ebc28876ec1_Com.G_TgS_FL_8163.jpg,0.40380859375,0.05486698911729142,0.6772066179061125,0.177471854549298
small_diseased_regions,191,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Tomato_YellowLeaf__Curl_Virus/1805c888-a04f-43cd-98ce-dd06024e0365___UF.GRC_YLCV_Lab 03106.JPG,selected_dataset/small_diseased_regions/191__Tomato_Tomato_YellowLeaf_Curl_Virus__1805c888-a04f-43cd-98ce-dd06024e0365_UF.GRC_YLCV_Lab_03106.jpg,0.4832763671875,0.06478908815357413,0.19583997538819553,0.2978156411664443
small_diseased_regions,192,Tomato__Tomato_mosaic_virus,Tomato__Tomato_mosaic_virus/ca62b320-b16a-4c41-aae6-0b9492c499f6___PSU_CG 2165.JPG,selected_dataset/small_diseased_regions/192__Tomato_Tomato_mosaic_virus__ca62b320-b16a-4c41-aae6-0b9492c499f6_PSU_CG_2165.jpg,0.3056640625,0.0792232428115016,0.3057164672629561,0.37200830786564815
small_diseased_regions,193,Pepper__bell___Bacterial_spot,Pepper__bell___Bacterial_spot/15f3b9e4-9127-4404-904b-173dbe878fd6___JR_B.Spot 3226.JPG,selected_dataset/small_diseased_regions/193__Pepper_bell_Bacterial_spot__15f3b9e4-9127-4404-904b-173dbe878fd6_JR_B.Spot_3226.jpg,0.4673614501953125,0.06774625355055666,0.7872760774906378,0.31562284917764294
small_diseased_regions,194,Potato___Early_blight,Potato___Early_blight/c91060f7-f9dd-4930-ad0a-8a4a6bd803d2___RS_Early.B 7869.JPG,selected_dataset/small_diseased_regions/194__Potato_Early_blight__c91060f7-f9dd-4930-ad0a-8a4a6bd803d2_RS_Early.B_7869.jpg,0.5593109130859375,0.05789114718319465,0.8191510301713548,0.24414898019848963
small_diseased_regions,195,Potato___Late_blight,Potato___Late_blight/4eaf1f96-f7f4-4a92-ba67-0147de20ab72___RS_LB 4830.JPG,selected_dataset/small_diseased_regions/195__Potato_Late_blight__4eaf1f96-f7f4-4a92-ba67-0147de20ab72_RS_LB_4830.jpg,0.5348358154296875,0.06641750591994522,0.6601353366613436,0.2597441123489131
